TaxID	NAME	GOTTCHA	GOTTCHA2	BWA	KRAKEN2	METAPHLAN2	PANGIA	DIAMOND	CENTRIFUGE	
1972561	Eggerthellaceae bacterium							v	
21122			v						
2705037	Gilliamella sp. ESL0232							v	
1923557	Wenzhou channeled applesnail virus 1			v	v		v	v	v
67854	Actinobacillus succinogenes							v	
619599	Okra mottle virus	v		v	v		v	v	v
1046565	Rotavirus A RVA/Human-tc/USA/DS-1/1976/G2P[4]			v					
223283	Pseudomonas syringae pv. tomato str. DC3000	v		v	v	v	v		v
1822255	Oleiphilus sp. HI0080							v	
2070182	Faecalibacterium phage FP_Epona				v				
1982626	Faecalibacillus intestinalis				v			v	
1895600	Campylobacter sp. P0094							v	
1114969	Cutibacterium acnes TypeIA2 P.acn31			v	v	v			v
1287640	Anaerococcus obesiensis				v			v	
2678256	Pseudomonas sp. St386							v	
32149	Monachosorum arakii		v						
657317	[Eubacterium] rectale M104/1					v			
300852	Thermus thermophilus HB8	v		v	v	v	v		v
2648776	unclassified Mitsuaria							v	
2026794	Sutterellaceae bacterium							v	
1795999	Pacific flying fox faeces associated gemycircularvirus-7				v		v		v
2744256	Serratia sp. ME43							v	
288456	Bombyx mori Macula-like virus	v		v	v	v	v	v	v
2587112	Rhizobium sp. SG526							v	
1291345	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3409					v			
1141661	Providencia alcalifaciens Dmel2					v			
2744515	Mesorhizobium sp. 113-1-2				v			v	
13895			v						
1074101	Streptococcus mutans TCI-62					v			
1155718	Streptomyces sp. MspMP-M5					v		v	
4250	Dubautia menziesii		v						
1497615	Bradyrhizobium neotropicale							v	
2686304	Streptomyces broussonetiae				v				v
40318	Streptomyces nodosus				v			v	v
1493	Clostridium cellulovorans		v					v	
1723647	Prochlorococcus sp. MIT 1303							v	
1120925	Acinetobacter bouvetii DSM 14964 = CIP 107468					v			
1581038	Bacillus sp. FJAT-22090				v			v	
2050037	Long-fingered bat hepatitis B virus	v		v	v	v	v	v	v
1589752	Paenibacillus phage Rani			v	v		v	v	v
1133329	Rickettsia endosymbiont of Ixodes pacificus				v			v	
1227363	Ligilactobacillus saerimneri 30a					v			
15134			v						
169696	Hollyhock leaf crumple virus satellite DNA	v		v	v	v	v		v
2017485	Brachybacterium avium			v	v			v	v
585766	Norovirus Hu/Pune/PC15/2006/India			v					
83816	Methanobrevibacter ruminantium							v	
10896			v						
418008	Methanosarcina horonobensis							v	
384677	Ornithinimicrobium pekingense							v	
1104	Clathrochloris sulfurica		v						
2250371	Microbacterium phage Noelani				v				
2591398	Bacillus phage Karezi				v				
2584682	Streptococcus sp. BIOML-A1							v	
1887647	Gordonia phage Ghobes			v	v		v	v	v
1069083	Methanocaldococcus villosus KIN24-T80					v			
1835254	Polynucleobacter duraquae			v	v		v	v	v
2585118	Alistipes communis				v	v		v	v
981383	Ornithinibacillus scapharcae TW25					v			
1857024	Brevibacterium sediminis							v	
1905	Streptomyces exfoliatus				v			v	v
23044			v						
553481	Mycobacterium avium subsp. avium ATCC 25291					v			
8217	Gymnodraco		v						
12988			v						
260378	Pepper yellow vein Mali virus	v		v	v	v	v	v	v
1385727	Bacillus velezensis NAU-B3	v		v	v	v			v
546954	Norovirus Hu/GII-4/Hokkaido4/2006/JP			v					
1923562	Wenzhou crab virus 5			v	v		v	v	v
10580	human papillomavirus 11		v	v					
1664246	Achromobacter phage phiAxp-2			v	v		v	v	v
1761903	Streptomyces sp. cf124							v	
1214117	Listeria fleischmannii subsp. fleischmannii LU2006-1					v			
10258	Orf virus	v	v	v	v	v	v	v	v
2652403	Mycobacterium phage Juice456				v				
2231649	Vibrio rhodolitus							v	
2015875	Mycobacterium phage Bartholomew				v				
244366	Klebsiella variicola	v		v	v	v	v	v	v
11527	Influenza B virus (STRAIN B/ENGLAND/222/82)		v						
1718920	Pseudomonas sp. ICMP 8385							v	
23932			v						
1648481	Antarctic picorna-like virus 1			v	v			v	v
10849	Escherichia phage alpha3	v		v	v		v	v	v
13450	Corylus		v						
2750025	Streptomyces sp. CB00271				v			v	
909656	Phocaeicola							v	
1385985	Sphingobacterium paucimobilis							v	
1872708	Antonospora locustae virus 1			v	v		v	v	v
13436	Clytia		v						
1727	Corynebacterium variabile		v					v	
2050587	Bat associated cyclovirus 4				v		v		v
1121445	Desulfovibrio desulfuricans DSM 642					v			
1591072	Listeria phage vB_LmoS_188			v	v		v	v	v
2218611	Ruegeria phage vB_RpoP-V12				v				
479117	Brevibacterium ravenspurgense							v	
396317	Haloarcula amylolytica							v	
13508	Enkianthus campanulatus		v						
1923201	Hubei sobemo-like virus 16			v	v		v	v	v
1198245	Micromonospora avicenniae							v	
1895633	Campylobacter sp. RM8835							v	
1981712	Pseudomonas sp. B7(2017)							v	
99675	Clostridium putrefaciens							v	
16144			v						
59737	Rathayibacter iranicus				v				v
85012	Streptosporangiales							v	
1219013	Rhodococcus hoagii NBRC 101255 = C 7					v			
91913	Helicobasidium mompa dsRNA mycovirus				v				
1029823	Acinetobacter sp. P8-3-8					v		v	
1685739	Lake Sarah-associated circular virus-13			v	v		v	v	v
627444	Rhodococcus sp. T7							v	
1423322	Flavobacterium sp. ABG							v	
17553			v						
6203	Taenia ovis		v						
796942	Stomatobaculum longum					v		v	
2909			v						
404235	Maritimibacter							v	
1965562	Lachnoclostridium sp. An14							v	
579137	Methanocaldococcus vulcanius M7	v		v	v	v	v		v
5220	Trimorphomyces		v						
2126952	Mycobacterium phage Leston				v				
1238427	Halonotius sp. J07HN6					v			
365590	Shewanella hafniensis							v	
20078			v						
1931371	Biomphalaria virus 3			v	v		v	v	v
1580062	Pseudoalteromonas sp. ECSMB14103							v	
2719796	Luteibacter sp. dw_328							v	
2870397	cardiovirus B1			v					
8902	Caprimulgiformes		v						
487004	Salmonella enterica subsp. enterica serovar Uganda				v				
1500807	Propionibacterium phage PHL070N00			v	v		v	v	v
2776873	Mycobacterium phage Seabastian				v				
2079257	Ralstonia phage RsoM1USA				v				
29506	Leptospira inadai							v	
99000	Tanapox virus	v		v		v			
1590172	Bromus-associated circular DNA virus 4			v	v		v	v	v
2153227	Lactobacillus sp. DS22_6							v	
2803817	Hydrotalea lipotrueae							v	
2751237	Exiguobacterium sp. s16							v	
1391998	Mycobacterium avium subsp. paratuberculosis 08-8281					v			
76802	Xanthomonas citri pv. aurantifolii			v	v				v
2654983	Paraburkholderia franconis							v	
2608338	Burkholderia sp. Tr-860							v	
20345			v						
1981932	Pseudomonas virus WRT				v				
1303385	Tomato leaf curl Liwa virus	v		v	v		v	v	v
69373	Curtobacterium pusillum			v	v		v	v	v
28896	Thermoanaerobacterium saccharolyticum							v	
655			v						
44012	Ferrimonas balearica							v	
55166	Reovirus sp. T3C43-MA			v					
1736489	Duganella sp. Root198D2							v	
284039	Streptomyces spororaveus							v	
2502220	Sphingomonadaceae bacterium 3R27C6							v	
1739368	Staphylococcus sp. HMSC059F04							v	
2745934	Janthinobacterium sp. BJB401							v	
1198700	Brucella abortus RB51-AHVLA				v				
392010	Alicyclobacillus sacchari							v	
27032			v						
1852562	Pseudomonas phage VSW-3				v				v
491	Neisseria meningitidis serogroup B		v						
1267003	Levilactobacillus parabrevis ATCC 53295					v			
1739397	Streptococcus sp. HMSC072C09							v	
14645			v						
1203553	Staphylococcus aureus subsp. aureus KPL1845					v			
2505970	Campylobacter armoricus				v			v	v
2620188	unclassified Luteibacter							v	
150052	Yersinia enterocolitica subsp. enterocolitica				v				v
840	Prevotella loescheii		v					v	
2570300	Vibrio phage Ceto				v				v
2293280	Fire ant associated circular virus 1				v				v
268317	Maize streak virus - A[Gat]			v					
1352598	Mycobacterium tuberculosis PanR1006				v				
10653	Commelina yellow mottle virus	v		v	v	v	v	v	v
524386	Pedobacter sp. BG5				v			v	
28292	Sandfly fever Sicilian virus			v		v			
367061	Vernonia yellow vein virus	v		v	v	v	v	v	v
84531	Lysobacter antibioticus			v	v		v	v	v
81942	Kitasatospora cheerisanensis							v	
6962	Anisoptera		v						
1965545	Tyzzerella sp. An114							v	
1071763	Chlamydia trachomatis F/SW5			v	v				v
2755406	Bradyrhizobium diversitatis							v	
1084715	Porcine bocavirus 3	v		v	v	v	v	v	v
208964	Pseudomonas aeruginosa PAO1	v		v	v		v		v
15430			v						
1985171	Sphingomonas sp. IBVSS1							v	
565654	Enterococcus casseliflavus EC10					v			
1608111	Wuhan Insect virus 6			v	v		v	v	v
6213	Echinococcus vogeli		v						
84599	Staphylothermus hellenicus							v	
990070	Lebetimonas sp. JS032							v	
857288	Arabis mosaic virus small satellite RNA barley/CHE/1991	v		v	v		v		v
84566	Sphingobacteriaceae							v	
1812179	Bovine calicivirus strain Kirklareli			v	v		v	v	v
273357	Ngari virus			v					
2743000	Salicibibacter cibarius				v				
47490	Thermoanaerobacterium aotearoense				v			v	v
2663811	Mesorhizobium sp. OAE845							v	
1795	Mycolicibacterium neoaurum				v			v	v
2773704	Escherichia coli O15:H12				v				
1144319	Herbaspirillum sp. CF444					v		v	
22979			v						
1279007	Pseudomonas aeruginosa PA1	v		v	v		v		v
338107	Escherichia phage ID62				v				v
18091			v						
9950	Madoqua		v						
1715016	Enterococcus sp. HMSC063D12							v	
290057	Foot-and-mouth disease virus O/ES/2001			v					
186189	Xylanimonas cellulosilytica							v	
1217708	Acinetobacter sp. NIPH 2100					v		v	
1291006	Clavibacter cf. michiganensis LMG 26808							v	
255131	Burkholderia virus phi1026b				v				
1581083	Burkholderia sp. HMSC10F09							v	
1914546	Norovirus Hu/USA/2016/GI.P9_GI.9/SC6350			v					
269276	Squash leaf curl China virus - [K]			v					
2609808	Streptomyces sp. LBUM 1480				v				
374078	Bovine papillomavirus type 8-EB			v					
2651869	Streptomyces sp. SS1-1							v	
1169020	Rotavirus A Ind/UP/BE4			v					
188141	Spring beauty latent virus	v		v	v	v	v	v	v
203168	Grapevine leafroll-associated virus 6	v		v	v	v	v	v	v
1696093	Citrobacter sp. CtB7.12							v	
356410	Hepatitis C virus (isolate HC-G9)			v					
588672	Patulibacter americanus							v	
19813			v						
1004819	Rotavirus A human/Victoria/CK00030/2006/G1P[8]			v					
1408186	Lactobacillus johnsonii N6.2	v		v	v	v			v
4051	Hedera		v						
27688	Polypterus retropinnis		v						
1229784	Propionibacterium phage P14	v		v	v		v	v	v
2202249	Streptosporangium sp. 'caverna'				v				
93369	Pseudaminobacter salicylatoxidans							v	
10781			v						
1261634	Roseburia sp. 499							v	
2769254	Pseudomonas sp. PDM20							v	
2497861	Halomonas sp. BC-M4-5				v			v	v
147645	Paracoccus yeei			v	v		v	v	v
229634	Papaya leaf curl China virus	v		v	v		v	v	v
1816488	Cronartium ribicola mitovirus 5			v	v		v	v	v
2614972	unclassified Thalassotalea							v	
1816691	Cohnella massiliensis							v	
1163709	Vulpes vulpes papillomavirus 1				v		v		v
56450	Xanthomonas cassavae							v	
342106	Indian cassava mosaic virus-[Ker6]			v					
23669			v						
1074080	Streptococcus sobrinus TCI-367					v			
1340826	Mycobacterium phage Whirlwind	v		v	v	v	v	v	v
573501	Leeuwenhoekiella palythoae							v	
13844			v						
1449088	Bacillus velezensis TrigoCor1448			v	v				v
1192054	Paracoccus sp. 228							v	
2005262	Legionella endosymbiont of Polyplax serrata				v				v
1603897	Erythrobacter sp. SG61-1L							v	
59932	Synechococcus sp. WH 8101				v				v
16922	Camptotheca acuminata		v						
1949197	Sida chlorotic mottle virus				v				v
1922671	Beihai shrimp virus 5			v	v		v	v	v
2623546	unclassified Deinococcus							v	
2292966	Blautia sp. AF26-2							v	
2744520	Mesorhizobium sp. 131-3-5				v			v	
510898	Hepatitis delta virus dFr2411			v					
1609559	Pyrococcus kukulkanii			v	v		v	v	v
703612	Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499				v	v			v
2780086	Sandaracinobacteroides hominis							v	
2812648	Methylococcus sp. EFPC2				v				
469382	Halogeometricum borinquense DSM 11551	v		v	v	v	v		v
1529921	Norovirus GII/Hu/JP/2007/GII.P7_GII.14/Sendai/YG99			v					
2591371	Klebsiella phage vB_KpnS_Call				v				
1857099	Salmonella phage BPS11Q3			v	v		v	v	v
2419955	Arthrobacter phage DrManhattan				v				
1434123	Methanosarcina vacuolata Z-761			v	v		v		v
1907397	Chryseobacterium sp. RU37D							v	
7266	Drosophila guanche		v						
2527979	Stieleria neptunia				v				
2626613	unclassified Ancylobacter							v	
1310383	Sri Lankan cassava mosaic virus-India[Attur:2009]			v					
220927	Mycobacterium saskatchewanense				v			v	v
135619	Oceanospirillales							v	
117204	African horse sickness virus 3			v					
707512	Norovirus Hu/GII-4/Osaka6/2008/JP			v					
22994	Aeonium		v						
1849537	Fusarium poae fusarivirus 1			v	v		v	v	v
1987509	Ranid herpesvirus 3			v	v		v	v	v
1560235	Candidatus Marispirochaeta associata							v	
1777133	Caballeronia concitans							v	
1158655	Enterococcus faecalis EnGen0307					v			
1289478	Pseudochrobactrum sp. B5							v	
1739516	Pseudomonas sp. HMSC065H01							v	
5439	Buckleyzyma kluyveri-nielii		v						
1379714	Circoviridae 10 LDMD-2013			v	v			v	v
1261197	Norovirus Hu/Norwalk/10054/2009/VNM			v					
31582			v						
367			v						
1352936	Streptomyces roseochromogenus subsp. oscitans DS 12.976				v	v			
2592653	Lactococcus sp. KACC 19320				v				v
857139	Streptococcus mutans A9					v			
1169233	Brucella sp. F5/06					v		v	
1610491	Lampropedia cohaerens							v	
1421430	Pseudomonas granadensis				v				
1053189	Bacillus cereus BAG5X1-1					v			
57001	Amaricoccus macauensis							v	
447605	Lindernia anagallis yellow vein virus satellite DNA beta	v		v	v	v	v	v	v
6037	Burenellidae		v						
41867	Stilbaceae		v						
907491	Aggregatibacter actinomycetemcomitans serotype b str. SCC1398					v			
33051	Sphingomonas sanguinis							v	
104766	Nanovirus					v			
68201								v	
322601	Dermacoccus barathri							v	
184923	Methylocapsa							v	
1163399	Stenotrophomonas maltophilia D457	v		v	v	v			v
1923270	Hubei tombus-like virus 23			v	v		v	v	v
11352			v						
418127	Staphylococcus aureus subsp. aureus Mu3			v	v		v		v
1379695	Circoviridae 2 LDMD-2013			v	v			v	v
553565	Staphylococcus aureus A5937					v			
1458492	Myroides sp. ZB35			v	v			v	v
78120	Succinispira mobilis							v	
2728022	Mucilaginibacter sp. F39-2				v				
2823904	Paenibacillus sp. S02							v	
1303921	endosymbiont of Bathymodiolus septemdierum str. Myojin knoll			v	v		v		v
1278402	Cyanophage S-RIM12				v				
316055	Rhodopseudomonas palustris BisA53	v		v	v	v	v		v
545123	Streptomyces silaceus				v			v	
258471	Pfaffia mosaic virus				v				
1151391	Clostridioides difficile Y384					v			
1323664	Paraburkholderia caribensis MBA4			v	v				v
1315262	human papillomavirus 163			v	v		v	v	v
1620788	Pseudomonas sp. m5							v	
22959			v						
1843767	Deer faeces associated circular DNA virus 1			v	v		v	v	v
298655	Frankia saprophytica					v		v	
6701	Pandalidae		v						
24482			v						
572546	Archaeoglobus profundus DSM 5631	v		v	v	v	v		v
1220717	Rhizobium phage RHEph10			v	v		v	v	v
2020327	Streptomyces sp. CB02120-2							v	
4071	Capsicum		v						
151784	Pigmentiphaga kullae							v	
1040988	Bradyrhizobium sp. WSM4349					v		v	
342			v						
3855	Lathyrus clymenum		v						
2448023	Ilumatobacteraceae							v	
1202539	Candidatus Carsonella ruddii HT isolate Thao2000	v		v	v				v
1766767	Alternaria brassicicola fusarivirus 1			v	v		v	v	v
2779775	Ruania alkalisoli				v				
1461338	Seonamhaeicola aphaedonensis							v	
11277	Vesicular stomatitis Indiana virus	v		v	v	v	v	v	v
2419939	Tea plant necrotic ring blotch virus				v				v
2592811	Mycobacterium helveticum							v	
2883			v						
19484			v						
1349818	Herminiimonas sp. CN							v	
2675785	Enterobacteriaceae endosymbiont of Donacia sparganii				v				
1392066	Staphylococcus aureus M1065						v		
2284	Sulfolobus		v					v	
24118			v						
2592333	Sellimonas caecigallum							v	
1827699	Streptomyces sp. f150							v	
1960940	Acinetobacter sp. ANC 5600							v	
1718951	Nocardiopsis sp. TSRI0078							v	
2093881	Escherichia sp. MOD1-EC6021							v	
25473	Rubia		v						
12039	Barley yellow dwarf virus (ISOLATE NY-RPV)		v						
4426	Cabomba caroliniana		v						
4172	Agalinis auriculata		v						
2738135	Planomonospora sp. ID91781							v	
269448	Rous sarcoma virus - Schmidt-Ruppin D			v					
1265491	Pseudomonas sp. URMO17WK12:I9							v	
1169218	Brucella abortus F1/06-B21					v			
760568	Desulfofundulus kuznetsovii DSM 6115	v				v			
1004152	Mycoplasma flocculare ATCC 27716					v			
1963	Streptomyces olivochromogenes		v					v	
10905	Bluetongue virus (serotype 1 / isolate South Africa)		v						
36368	Human T-cell lymphotropic virus type 2b			v					
1727216	Streptomyces sp. H-KF8							v	
512792	Acidianus filamentous virus 9	v		v	v	v	v	v	v
2012679	Janthinobacterium sp. PC23-8							v	
1733	uncultured bacterium 'eubacterium sp.'		v						
24039			v						
2113	Mycoplasmopsis californica			v	v		v	v	v
29297			v						
1229486	gamma proteobacterium L18							v	
2530200	Muricauda alvinocaridis							v	
995021	Simian adenovirus 48			v					
762296	Methylovulum							v	
13269			v						
1777884	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028			v					
2841			v						
2704031	Alteromonas phage vB_AmeM_PT11-V22				v				
1526927	Planococcus sp. PAMC 21323			v	v			v	v
1517541	Corchorus golden mosaic virus [Bangladesh:Gaibangha:2013]			v					
754045	Sulfitobacter phage pCB2047-A	v		v	v	v	v	v	v
398060	Pepper yellow leaf curl Indonesia virus-[Ageratum]			v					
1136138	Pseudomonas fragi B25					v			
4670	Galanthus nivalis		v						
458671	Hantaanvirus CGHu3612			v					
2724178	Pseudomonas cremoris							v	
1608094	Wenzhou Tick Virus			v	v		v	v	v
1522761	Streptomyces sp. ADI96-15							v	
683308	Frankia sp. CH37							v	
445974	Erysipelatoclostridium ramosum DSM 1402				v	v			
1712679	Pseudomonas sp. 2995-1							v	
2742663	Citrobacter sp. RHBSTW-00821				v				
17995			v						
1137960	Allokutzneria							v	
2653270	Arthrobacter phage Kuleana				v				
2876555	Rathayibacter sp. Leaf248							v	
15479			v						
13224	Pomatoschistus		v						
1929267	Flavobacterium sp. FPG59							v	
157076	Trichococcus collinsii							v	
712212	Capnocytophaga sp. oral taxon 326							v	
402882	Shewanella baltica OS185	v		v	v	v			v
57493	Kocuria							v	
1299312	Gallantivirus					v			
446471	Xylanimonas cellulosilytica DSM 15894	v		v	v	v	v		v
1471543	Mycobacterium phage HH92			v					
1122223	Calidithermus timidus DSM 17022					v			
655691	Oriximina virus			v					
2583243	Micromonospora sp. HM134				v				v
334543	Psychrobacter arcticus							v	
928328	Lactobacillus iners UPII 60-B					v			
2652276	Holdemanella porci							v	
2233856	Pseudomonas sp. B1(2018)							v	
1822224	Sulfitobacter sp. HI0021							v	
1169267	Staphylococcus aureus M1142						v		
1608045	Changping Tick Virus 3			v	v		v	v	v
1513489	Bitter gourd yellow vein virus	v		v	v		v	v	v
1437363	Clostridium phage phiCDHM13			v	v		v	v	v
1040964	Ligilactobacillus ruminis SPM0211					v			
578107	Daphne mosaic virus	v		v	v	v	v	v	v
1164863	Enteractinococcus							v	
10881			v						
2761534	Glutamicibacter sp. FBE19							v	
977927	Salmonella virus SPC35	v		v	v		v	v	v
2005697	Salmonella virus L13							v	
